GEOGID,GEOGTYPE,GEOGDESC,T1_1AGE0M,T1_1AGE1M,T1_1AGE2M,T1_1AGE3M,T1_1AGE4M,T1_1AGE5M,T1_1AGE6M,T1_1AGE7M,T1_1AGE8M,T1_1AGE9M,T1_1AGE10M,T1_1AGE11M,T1_1AGE12M,T1_1AGE13M,T1_1AGE14M,T1_1AGE15M,T1_1AGE16M,T1_1AGE17M,T1_1AGE18M,T1_1AGE19M,T1_1AGE20_24M,T1_1AGE25_29M,T1_1AGE30_34M,T1_1AGE35_39M,T1_1AGE40_44M,T1_1AGE45_49M,T1_1AGE50_54M,T1_1AGE55_59M,T1_1AGE60_64M,T1_1AGE65_69M,T1_1AGE70_74M,T1_1AGE75_79M,T1_1AGE80_84M,T1_1AGEGE_85M,T1_1AGETM,T1_1AGE0F,T1_1AGE1F,T1_1AGE2F,T1_1AGE3F,T1_1AGE4F,T1_1AGE5F,T1_1AGE6F,T1_1AGE7F,T1_1AGE8F,T1_1AGE9F,T1_1AGE10F,T1_1AGE11F,T1_1AGE12F,T1_1AGE13F,T1_1AGE14F,T1_1AGE15F,T1_1AGE16F,T1_1AGE17F,T1_1AGE18F,T1_1AGE19F,T1_1AGE20_24F,T1_1AGE25_29F,T1_1AGE30_34F,T1_1AGE35_39F,T1_1AGE40_44F,T1_1AGE45_49F,T1_1AGE50_54F,T1_1AGE55_59F,T1_1AGE60_64F,T1_1AGE65_69F,T1_1AGE70_74F,T1_1AGE75_79F,T1_1AGE80_84F,T1_1AGEGE_85F,T1_1AGETF,T1_1AGE0T,T1_1AGE1T,T1_1AGE2T,T1_1AGE3T,T1_1AGE4T,T1_1AGE5T,T1_1AGE6T,T1_1AGE7T,T1_1AGE8T,T1_1AGE9T,T1_1AGE10T,T1_1AGE11T,T1_1AGE12T,T1_1AGE13T,T1_1AGE14T,T1_1AGE15T,T1_1AGE16T,T1_1AGE17T,T1_1AGE18T,T1_1AGE19T,T1_1AGE20_24T,T1_1AGE25_29T,T1_1AGE30_34T,T1_1AGE35_39T,T1_1AGE40_44T,T1_1AGE45_49T,T1_1AGE50_54T,T1_1AGE55_59T,T1_1AGE60_64T,T1_1AGE65_69T,T1_1AGE70_74T,T1_1AGE75_79T,T1_1AGE80_84T,T1_1AGEGE_85T,T1_1AGETT,T1_2SGLM,T1_2MARM,T1_2SEPM,T1_2DIVM,T1_2WIDM,T1_2TM,T1_2SGLF,T1_2MARF,T1_2SEPF,T1_2DIVF,T1_2WIDF,T1_2TF,T1_2SGLT,T1_2MART,T1_2SEPT,T1_2DIVT,T1_2WIDT,T1_2T,T2_1IEBP,T2_1UKBP,T2_1PLBP,T2_1LTBP,T2_1EUBP,T2_1RWBP,T2_1NSBP,T2_1TBP,T2_1IEN,T2_1UKN,T2_1PLN,T2_1LTN,T2_1EUN,T2_1RWN,T2_1NSN,T2_1TN,T2_2WI,T2_2WIT,T2_2OW,T2_2BBI,T2_2AAI,T2_2OTH,T2_2NS,T2_2T,T2_3SA,T2_3EC,T2_3EI,T2_3OI,T2_3T,T2_4CA,T2_4OR,T2_4NR,T2_4NS,T2_4T,T2_5T,T2_5PL,T2_5FR,T2_5LT,T2_5OTH,T2_6T,T2_6VW,T2_6W,T2_6NW,T2_6NAA,T2_6NS,T3_1YES,T3_1NO,T3_1NS,T3_1T,T3_2T,T3_2DW,T3_2DWO,T3_2DO,T3_2WO,T3_2LO,T3_2NO,T3_2NSO,T3_3DM,T3_3WM,T3_3LOM,T3_3NM,T3_3TM,T3_3DF,T3_3WF,T3_3LOF,T3_3NF,T3_3TF,T3_3DT,T3_3WT,T3_3LOT,T3_3NT,T3_3TT,T4_1_2PF,T4_1_3PF,T4_1_4PF,T4_1_5PF,T4_1_GRE_6PF,T4_1_TF,T4_1_2PP,T4_1_3PP,T4_1_4PP,T4_1_5PP,T4_1_GRE_6PP,T4_1_TP,T4_1_2PC,T4_1_3PC,T4_1_4PC,T4_1_5PC,T4_1_GRE_6PC,T4_1_TC,T4_2_NCU15,T4_2_1CU15,T4_2_2CU15,T4_2_3CU15,T4_2_4CU15,T4_2_GE5U15,T4_2_NCO15,T4_2_1CO15,T4_2_2CO15,T4_2_3CO15,T4_2_4CO15,T4_2_GE5O15,T4_2_NCUO15,T4_2_1CUO15,T4_2_2CUO15,T4_2_3CUO15,T4_2_4CUO15,T4_2_GE5UO15,T4_2_NCT,T4_2_1CT,T4_2_2CT,T4_2_3CT,T4_2_4CT,T4_2_GE5T,T4_3FLT15C,T4_3FGE15C,T4_3FOTH15C,T4_3FTC,T4_3FLT15LM,T4_3FGE15LM,T4_3FOTH15LM,T4_3FTLM,T4_3FLT15LF,T4_3FGE15LF,T4_3FOTH15LF,T4_3FTLF,T4_3CLT15C,T4_3CGE15C,T4_3COTH15C,T4_3CTC,T4_3CLT15LM,T4_3CGE15LM,T4_3COTH15LM,T4_3CTLM,T4_3CLT15LF,T4_3CGE15LF,T4_3COTH15LF,T4_3CTLF,T4_4AGE0_4F,T4_4AGE5_9F,T4_4AGE10_14F,T4_4AGE15_19F,T4_4AGE_GE20F,T4_4TF,T4_4AGE0_4P,T4_4AGE5_9P,T4_4AGE10_14P,T4_4AGE15_19P,T4_4AGE_GE20P,T4_4TP,T4_5PFF,T4_5ENF,T4_5RF,T4_5PSF,T4_5ESF,T4_5PAF,T4_5ADOF,T4_5ADUF,T4_5TF,T4_5PFP,T4_5ENP,T4_5RP,T4_5PSP,T4_5ESP,T4_5PAP,T4_5ADOP,T4_5ADUP,T4_5TP,T4_6_0C,T4_6_1C,T4_6_2C,T4_6_3C,T4_6_GE4C,T4_6T,T5_1OP_H,T5_1HW_H,T5_1CC_H,T5_1HWC_H,T5_1CCC_H,T5_1FC_H,T5_1MC_H,T5_1CO_H,T5_1CCO_H,T5_1FCO_H,T5_1MCO_H,T5_1GETFU_H,T5_1NHR_H,T5_1GENP_H,T5_1T_H,T5_1OP_P,T5_1HW_P,T5_1CC_P,T5_1HWC_P,T5_1CCC_P,T5_1FC_P,T5_1MC_P,T5_1CO_P,T5_1CCO_P,T5_1FCO_P,T5_1MCO_P,T5_1GETFU_P,T5_1NHR_P,T5_1GENP_P,T5_1T_P,T5_2_1PH,T5_2_2PH,T5_2_3PH,T5_2_4PH,T5_2_5PH,T5_2_6PH,T5_2_7PH,T5_2_GE8H,T5_2_TH,T5_2_1PP,T5_2_2PP,T5_2_3PP,T5_2_4PP,T5_2_5PP,T5_2_6PP,T5_2_7PP,T5_2_GE8P,T5_2_TP,T6_1_HB_H,T6_1_FA_H,T6_1_BS_H,T6_1_CM_H,T6_1_NS_H,T6_1_TH,T6_1_HB_P,T6_1_FA_P,T6_1_BS_P,T6_1_CM_P,T6_1_NS_P,T6_1_TP,T6_2_PRE19H,T6_2_19_45H,T6_2_46_60H,T6_2_61_70H,T6_2_71_80H,T6_2_81_90H,T6_2_91_00H,T6_2_01_05H,T6_2_06LH,T6_2_NSH,T6_2_TH,T6_2_PRE19P,T6_2_19_45P,T6_2_46_60P,T6_2_61_70P,T6_2_71_80P,T6_2_81_90P,T6_2_91_00P,T6_2_01_05P,T6_2_06LP,T6_2_NSP,T6_2_TP,T6_3_OOMH,T6_3_OCNMH,T6_3_RPLH,T6_3_RLAH,T6_3_RVBH,T6_3_OFRH,T6_3_NSH,T6_3_TH,T6_3_OOMP,T6_3_OCNMP,T6_3_RPLP,T6_3_RLAP,T6_3_RVBP,T6_3_OFRP,T6_3_NSP,T6_3_TP,T6_4_1RH,T6_4_2RH,T6_4_3RH,T6_4_4RH,T6_4_5RH,T6_4_6RH,T6_4_7RH,T6_4_GE8RH,T6_4_NSH,T6_4_TH,T6_4_1RP,T6_4_2RP,T6_4_3RP,T6_4_4RP,T6_4_5RP,T6_4_6RP,T6_4_7RP,T6_4_GE8RP,T6_4_NSP,T6_4_TP,T6_5_NCH,T6_5_OCH,T6_5_NGCH,T6_5_ECH,T6_5_CCH,T6_5_PCH,T6_5_LPGCH,T6_5_WCH,T6_5_OTH,T6_5_NS,T6_5_T,T6_6_PM,T6_6_GSLA,T6_6_GSP,T6_6_OP,T6_6_N,T6_6_NS,T6_6_T,T6_7_PS,T6_7_IST,T6_7_OIT,T6_7_OTH,T6_7_NSF,T6_7_NS,T6_7_T,T6_8_O,T6_8_U,T6_8_T,T7_1_NE,T7_1_NP,T8_1_WM,T8_1_LFFJM,T8_1_ULGUPJM,T8_1_SM,T8_1_LAHFM,T8_1_RM,T8_1_UTWSDM,T8_1_OTHM,T8_1_TM,T8_1_WF,T8_1_LFFJF,T8_1_ULGUPJF,T8_1_SF,T8_1_LAHFF,T8_1_RF,T8_1_UTWSDF,T8_1_OTHF,T8_1_TF,T8_1_WT,T8_1_LFFJT,T8_1_ULGUPJT,T8_1_ST,T8_1_LAHFT,T8_1_RT,T8_1_UTWSDT,T8_1_OTHT,T8_1_TT,T9_1_PWM,T9_1_MTM,T9_1_NMM,T9_1_SM,T9_1_SSM,T9_1_USM,T9_1_OTHGEUM,T9_1_TM,T9_1_PWF,T9_1_MTF,T9_1_NMF,T9_1_SF,T9_1_SSF,T9_1_USF,T9_1_OTHGEUF,T9_1_TF,T9_1_PWT,T9_1_MTT,T9_1_NMT,T9_1_ST,T9_1_SST,T9_1_UST,T9_1_OTHGEUT,T9_1_TT,T9_2_HA,T9_2_HB,T9_2_HC,T9_2_HD,T9_2_HE,T9_2_HF,T9_2_HG,T9_2_HH,T9_2_HI,T9_2_HJ,T9_2_HZ,T9_2_HT,T9_2_PA,T9_2_PB,T9_2_PC,T9_2_PD,T9_2_PE,T9_2_PF,T9_2_PG,T9_2_PH,T9_2_PI,T9_2_PJ,T9_2_PZ,T9_2_PT,T10_1_LT15M,T10_1_15M,T10_1_16M,T10_1_17M,T10_1_18M,T10_1_19M,T10_1_20M,T10_1_GE21M,T10_1_NSM,T10_1_TM,T10_1_LT15F,T10_1_15F,T10_1_16F,T10_1_17F,T10_1_18F,T10_1_19F,T10_1_20F,T10_1_GE21F,T10_1_NSF,T10_1_TF,T10_1_LT15T,T10_1_15T,T10_1_16T,T10_1_17T,T10_1_18T,T10_1_19T,T10_1_20T,T10_1_GE21T,T10_1_NST,T10_1_TT,T10_2_SASM,T10_2_OTHM,T10_2_SASF,T10_2_OTHF,T10_2_SAST,T10_2_OTHT,T10_3_EDUM,T10_3_ARTM,T10_3_HUMM,T10_3_SOCM,T10_3_SCIM,T10_3_ENGM,T10_3_AGRM,T10_3_HEAM,T10_3_SERM,T10_3_OTHM,T10_3_NSM,T10_3_TM,T10_3_EDUF,T10_3_ARTF,T10_3_HUMF,T10_3_SOCF,T10_3_SCIF,T10_3_ENGF,T10_3_AGRF,T10_3_HEAF,T10_3_SERF,T10_3_OTHF,T10_3_NSF,T10_3_TF,T10_3_EDUT,T10_3_ARTT,T10_3_HUMT,T10_3_SOCT,T10_3_SCIT,T10_3_ENGT,T10_3_AGRT,T10_3_HEAT,T10_3_SERT,T10_3_OTHT,T10_3_NST,T10_3_TT,T10_4_NFM,T10_4_PM,T10_4_LSM,T10_4_USM,T10_4_TVM,T10_4_ACCAM,T10_4_HCM,T10_4_ODNDM,T10_4_HDPQM,T10_4_PDM,T10_4_DM,T10_4_NSM,T10_4_TM,T10_4_NFF,T10_4_PF,T10_4_LSF,T10_4_USF,T10_4_TVF,T10_4_ACCAF,T10_4_HCF,T10_4_ODNDF,T10_4_HDPQF,T10_4_PDF,T10_4_DF,T10_4_NSF,T10_4_TF,T10_4_NFT,T10_4_PT,T10_4_LST,T10_4_UST,T10_4_TVT,T10_4_ACCAT,T10_4_HCT,T10_4_ODNDT,T10_4_HDPQT,T10_4_PDT,T10_4_DT,T10_4_NST,T10_4_TT,T11_1_F,T11_1_BI,T11_1_BU,T11_1_TDL,T11_1_M,T11_1_CD,T11_1_CP,T11_1_V,T11_1_OTH,T11_1_NS,T11_1_T,T11_2_T1,T11_2_T2,T11_2_T3,T11_2_T4,T11_2_T5,T11_2_T6,T11_2_T7,T11_2_T8,T11_2_NS,T11_2_T,T11_3_D1,T11_3_D2,T11_3_D3,T11_3_D4,T11_3_D5,T11_3_D6,T11_3_NS,T11_3_T,T12_1AGE0_14,T12_1AGE15_24,T12_1AGE25_44,T12_1AGE45_64,T12_1AGEGE65,T12_1AGET,T12_21_14M,T12_215_28M,T12_229_42M,T12_2GE43M,T12_2NSM,T12_2TM,T12_21_14F,T12_215_28F,T12_229_42F,T12_2GE43F,T12_2NSF,T12_2TF,T12_3VGM,T12_3GM,T12_3FM,T12_3BM,T12_3VBM,T12_3NSM,T12_3TM,T12_3VGF,T12_3GF,T12_3FF,T12_3BF,T12_3VBF,T12_3NSF,T12_3TF,T12_3VGT,T12_3GT,T12_3FT,T12_3BT,T12_3VBT,T12_3NST,T12_3TT,T13_1_MDSOM,T13_1_POM,T13_1_APTOM,T13_1_ASOM,T13_1_STOM,T13_1_CLOSOM,T13_1_SCSOM,T13_1_PPMOM,T13_1_EOM,T13_1_NSM,T13_1_TM,T13_1_MDSOF,T13_1_POF,T13_1_APTOF,T13_1_ASOF,T13_1_STOF,T13_1_CLOSOF,T13_1_SCSOF,T13_1_PPMOF,T13_1_EOF,T13_1_NSF,T13_1_TF,T13_1_MDSOT,T13_1_POT,T13_1_APTOT,T13_1_ASOT,T13_1_STOT,T13_1_CLOSOT,T13_1_SCSOT,T13_1_PPMOT,T13_1_EOT,T13_1_NST,T13_1_TT,T14_1_AFFM,T14_1_BCM,T14_1_MIM,T14_1_CTM,T14_1_TCM,T14_1_PAM,T14_1_PSM,T14_1_OTHM,T14_1_TM,T14_1_AFFF,T14_1_BCF,T14_1_MIF,T14_1_CTF,T14_1_TCF,T14_1_PAF,T14_1_PSF,T14_1_OTHF,T14_1_TF,T15_1_NC,T15_1_1C,T15_1_2C,T15_1_3C,T15_1_GE4C,T15_2_Y,T15_2_N,T15_2_NS,T15_2_T,T15_3_B,T15_3_OTH,T15_3_N,T15_3_NS,T15_3_T
J01,GR,Northern Region,4224,4212,4387,4274,4220,4073,4019,3988,3811,3931,3838,3785,3859,3867,3685,3653,3472,3545,3292,3032,15331,17181,19547,19559,18937,17388,15660,14599,13266,10751,7713,5855,3612,2523,259089,3985,4132,4163,4098,3946,3732,3714,3831,3694,3623,3633,3764,3780,3593,3447,3417,3360,3234,3164,2884,15397,18228,20068,19605,18539,17265,15664,13939,12726,10105,7897,6488,5041,5261,259417,8209,8344,8550,8372,8166,7805,7733,7819,7505,7554,7471,7549,7639,7460,7132,7070,6832,6779,6456,5916,30728,35409,39615,39164,37476,34653,31324,28538,25992,20856,15610,12343,8653,7784,518506,144920,99175,5766,4272,4956,259089,129194,99398,7239,5529,18057,259417,274114,198573,13005,9801,23013,518506,413416,59823,8691,6077,8542,15864,0,512413,455930,15903,9352,6422,8418,11444,4944,512413,448379,2766,39546,5964,5571,3261,6926,512413,475766,17119,6477,4885,504247,445575,47411,19343,6177,518506,42960,9162,4466,5723,23609,42960,18865,13203,7696,1617,1579,188824,295749,8830,493403,188824,60168,5174,9213,11250,59427,41783,1809,1436,368,295,193,2292,1865,478,326,213,2882,3301,846,621,406,5174,50948,30008,28240,16044,8293,133533,101896,90024,112960,80220,53097,438197,14426,36396,58945,48956,36868,195591,0,17617,17045,8515,2606,683,0,20429,10517,3654,956,284,0,0,4601,5516,3020,1568,36522,38046,32163,17685,6582,2535,36237,24246,12068,72551,9514,9174,2391,21079,715,2420,246,3381,75706,41346,38691,155743,14471,13018,7162,34651,1092,3385,720,5197,30714,16282,14175,12217,23623,97011,123011,66897,57410,45823,72012,365153,11338,14251,10933,15347,15312,15807,16307,34238,133533,22676,28502,21866,48751,59502,65719,67731,123450,438197,50551,23131,35952,29354,40504,179492,47098,27804,5981,62460,5991,2929,17972,1847,2994,299,1471,1873,4309,4058,187086,47098,55608,11962,262005,22704,7478,48319,6038,15489,1092,5419,10122,9752,10370,513456,47098,51717,31583,29544,17312,6881,1998,953,187086,47098,103434,94749,118176,86560,41286,13986,8167,513456,175105,8051,226,681,3023,187086,490536,13796,352,1227,7545,513456,18036,12340,11406,10501,22713,20299,27348,34301,22730,6731,186405,39299,26666,25599,24508,58651,61598,89311,104996,64320,17281,512229,64832,72193,26673,14751,1621,3657,2678,186405,217368,173241,65670,39202,3760,6919,6069,512229,1263,5948,14469,18751,43911,35835,27274,31593,7361,186405,1831,9368,30674,40899,110688,100610,87022,113471,17666,512229,2387,119835,22318,7415,15786,11055,1353,2998,1103,2155,186405,123601,25864,10366,21215,330,5029,186405,90788,79003,9060,1284,367,5903,186405,187755,58729,246484,402,8452,98864,2398,34044,20783,2447,29215,10602,563,198916,87878,1733,16777,22240,36859,26646,9488,661,202282,186742,4131,50821,43023,39306,55861,20090,1224,401198,15555,58833,36431,58994,33196,12888,43192,259089,12424,68218,56092,32707,30736,9051,50189,259417,27979,127051,92523,91701,63932,21939,93381,518506,22438,7977,18632,30799,20078,17895,8071,10766,14102,1680,34648,187086,68897,23394,50119,82854,59663,50612,21179,33815,39281,4489,79153,513456,21187,12711,20194,14036,18392,5868,5610,25102,45700,168800,16057,9007,14817,14177,20819,7875,7330,32450,47641,170173,37244,21718,35011,28213,39211,13743,12940,57552,93341,338973,20783,9333,22240,9869,43023,19202,2820,2138,1904,10608,5672,28411,9882,3175,5443,107,98640,168800,10166,2647,2452,23358,6118,2248,1246,20920,9885,137,90996,170173,12986,4785,4356,33966,11790,30659,11128,24095,15328,244,189636,338973,4130,33421,36057,29314,13510,12592,6343,8939,9541,6763,659,7531,168800,3217,27929,27424,33461,16187,6424,8934,12600,14381,10965,510,8141,170173,7347,61350,63481,62775,29697,19016,15277,21539,23922,17728,1169,15672,338973,34739,2321,35351,1738,369,123566,62394,17953,12818,10157,301406,11933,13410,18389,37637,54407,79660,42274,21490,11801,291001,121361,83212,37758,11351,11704,6946,18669,291001,5851,4538,12785,20005,25188,68367,3908,1460,716,1758,1199,9041,5358,2346,1081,3382,1479,13646,153374,73532,23352,3369,653,4809,259089,153345,73343,24037,3462,709,4521,259417,306719,146875,47389,6831,1362,9330,518506,10252,12326,12360,3591,42090,2529,5459,17878,13902,12521,132908,5642,20262,7668,19182,3653,15145,10997,4012,8882,9212,104655,15894,32588,20028,22773,45743,17674,16456,21890,22784,21733,237563,12720,9598,16429,20548,8461,6374,11224,13510,98864,1588,725,6401,20964,2468,6394,34154,15184,87878,30190,78803,62522,11061,3829,126369,56367,3669,186405,107140,15878,59277,4110,186405
J02,GR,Western Region,4428,4449,4575,4594,4317,4304,4357,4248,4155,4119,3990,4071,4104,3928,3923,3957,3658,3838,3756,3424,17544,19959,22727,22188,21343,19710,18598,17164,15816,12543,9142,6941,4314,2965,293149,4268,4304,4316,4387,4116,4221,4036,4070,4112,4055,3999,3930,3846,3771,3796,3632,3642,3579,3574,3354,17367,20869,22901,22461,21013,19574,18274,16733,14964,11850,8911,7487,5970,6148,293530,8696,8753,8891,8981,8433,8525,8393,8318,8267,8174,7989,8001,7950,7699,7719,7589,7300,7417,7330,6778,34911,40828,45628,44649,42356,39284,36872,33897,30780,24393,18053,14428,10284,9113,586679,163599,112927,6064,4776,5783,293149,145787,112895,7406,5944,21498,293530,309386,225822,13470,10720,27281,586679,477955,46902,14733,3117,11658,23012,0,577377,505232,19882,15703,3289,11336,16104,5831,577377,492540,7497,52167,6536,6650,4760,7227,577377,529755,24055,8903,6029,568742,514494,34671,29892,7622,586679,55818,15567,6757,2860,30634,55818,25598,17553,8733,1827,2107,262089,288457,9793,560339,262089,70682,6931,15055,17429,92942,56678,2372,2019,477,402,232,3130,2533,618,435,215,3801,4552,1095,837,447,6931,57971,32954,30452,17387,8749,147513,115942,98862,121808,86935,56104,479651,14360,39231,63289,52931,38955,208766,0,18284,18122,9156,2821,810,0,22753,11591,4013,1005,253,0,0,4631,5833,3034,1596,43611,41037,34344,19002,6860,2659,40157,26912,12692,79761,8347,10118,2118,20583,689,2585,284,3558,83513,45545,40635,169693,13008,14178,6346,33532,1095,3609,837,5541,31882,17453,14952,13573,26042,103902,128436,72857,61277,51137,78722,392429,14866,16432,12313,16389,16355,16449,17547,37162,147513,29732,32864,24626,52862,64831,69273,73009,132454,479651,64319,24670,38928,32789,45008,205714,53939,32216,8099,69101,6005,3105,17989,2415,3786,343,1489,1472,5229,7303,212491,53939,64432,16198,287985,22628,8004,47906,7960,19781,1230,5500,7943,12066,19486,575058,53939,60667,36215,32369,18892,7317,2072,1020,212491,53939,121334,108645,129476,94460,43902,14504,8798,575058,195771,12738,271,689,3022,212491,542486,23111,449,1373,7639,575058,16578,15343,13710,12208,25859,24427,32858,38365,24350,8104,211802,35547,33423,30657,28382,65862,72164,104119,114798,67949,20784,573685,69244,85083,36098,12767,1687,3950,2973,211802,227252,203119,90702,34399,3802,7371,7040,573685,1641,7322,17923,21441,42902,42862,33008,36496,8207,211802,2400,11880,37125,48006,104274,118224,102178,130064,19534,573685,3533,129323,12123,15753,10462,31664,2093,2953,1534,2364,211802,129415,40493,16746,18807,389,5952,211802,95116,99054,9237,1457,506,6432,211802,213518,63911,277429,668,16305,121122,2464,33172,25425,3238,32612,10654,900,229587,106754,1707,16886,26332,39811,30173,9529,1111,232303,227876,4171,50058,51757,43049,62785,20183,2011,461890,22154,70877,39917,61467,34016,12240,52478,293149,18350,83836,60354,31408,30537,8211,60834,293530,40504,154713,100271,92875,64553,20451,113312,586679,25252,11732,23563,32446,19540,17590,7885,12122,21392,1065,39904,212491,76350,33766,62034,85940,57409,49610,20790,36754,57255,2781,92369,575058,20436,10347,18533,14606,25033,7506,7045,36734,52588,192828,13116,6933,13424,15102,27846,9857,8282,44097,55718,194375,33552,17280,31957,29708,52879,17363,15327,80831,108306,387203,25425,11334,26332,11596,51757,22930,3867,2445,2838,14207,7557,34713,13674,3859,6413,159,103096,192828,12718,3215,4144,29824,7611,2813,1994,24059,10958,248,96791,194375,16585,5660,6982,44031,15168,37526,15668,27918,17371,407,199887,387203,3484,33704,34653,37673,15216,14966,7530,12443,13143,10227,1651,8138,192828,2522,25028,27058,43772,17329,7358,10033,16773,18417,16250,1127,8708,194375,6006,58732,61711,81445,32545,22324,17563,29216,31560,26477,2778,16846,387203,39660,4964,30625,1300,521,152439,74977,19504,17097,13062,354149,12501,17342,24473,45152,59401,88700,47582,29491,14977,339619,133892,96804,52047,15413,13511,5840,22112,339619,6167,5166,13835,21448,28540,75156,4745,1680,892,1998,1309,10624,6333,2551,1344,4007,1672,15907,170142,86988,25708,3770,801,5740,293149,170598,86167,26474,3976,928,5387,293530,340740,173155,52182,7746,1729,11127,586679,12289,17250,15137,3711,50328,2618,5782,18255,14415,14509,154294,7403,26384,10474,21313,4798,15658,11771,5286,9707,10846,123640,19692,43634,25611,25024,55126,18276,17553,23541,24122,25355,277934,16898,11536,21511,23326,10075,6699,13709,17368,121122,1845,875,10517,23974,3729,7194,40454,18166,106754,31154,86257,76524,13505,4362,146250,61457,4095,211802,123026,20229,63919,4628,211802
J03,GR,Southern Region,6744,6914,6758,6607,6350,6075,6075,5982,6093,5806,5753,5761,5900,5837,5766,5480,5482,5305,5760,5694,28034,31059,35467,33926,31406,29437,26889,24348,22047,17346,12909,9373,5661,3573,431617,6444,6361,6526,6526,6061,5874,5757,5630,5627,5642,5443,5511,5649,5546,5576,5287,5288,5162,5473,5731,28185,33381,35844,33023,30555,29363,26584,23908,21560,17601,13687,11238,8361,7854,436258,13188,13275,13284,13133,12411,11949,11832,11612,11720,11448,11196,11272,11549,11383,11342,10767,10770,10467,11233,11425,56219,64440,71311,66949,61961,58800,53473,48256,43607,34947,26596,20611,14022,11427,867875,241813,165057,9050,7161,8536,431617,220996,164880,11374,9143,29865,436258,462809,329937,20424,16304,38401,867875,728720,49349,24795,4511,18653,30274,0,856302,753752,22837,26192,4714,18043,20906,9858,856302,739067,4251,75875,8257,10897,6532,11423,856302,785665,39635,9366,8534,843200,753184,55770,47227,11694,867875,84049,25749,10692,4190,43418,84049,39053,26629,12606,2700,3061,375261,437389,15478,828128,375261,104159,7432,9899,22296,133862,94405,3208,1644,692,566,363,3265,2317,843,633,374,4167,3961,1535,1199,737,7432,87950,51399,47230,25128,10505,222212,175900,154197,188920,125640,66591,711248,23132,61738,98183,76597,46052,305702,0,29292,28152,12766,3406,751,0,34900,17937,6000,1324,300,0,0,7757,8872,4119,1818,64818,64192,53846,27638,8849,2869,58930,41031,18555,118516,14316,15385,3594,33295,1121,4045,417,5583,117876,68641,56804,243321,21910,21465,10530,53905,1691,5553,1232,8476,48192,25851,22890,19897,40564,157394,188024,104149,92288,74296,122855,581612,22777,23274,18767,25790,24398,24179,25623,57404,222212,45554,46548,37534,82326,93907,98541,104516,202322,711248,98304,39234,61916,49811,59534,308799,76444,47008,12558,101706,9480,4844,27962,3649,5624,504,2718,3052,7396,11767,314712,76444,94016,25116,416528,35459,12247,74519,12045,28853,1862,9966,16129,16978,31943,852105,76444,90639,55775,50721,27852,9694,2532,1055,314712,76444,181278,167325,202884,139260,58164,17724,9026,852105,285822,22673,614,920,4683,314712,796253,41384,858,1893,11717,852105,34207,22297,23463,21705,40026,33149,44865,47318,31387,15375,313792,77171,50678,55659,52497,106211,99020,142896,141381,85551,39148,850212,103573,118126,55643,23813,2560,5468,4609,313792,338755,284223,137827,63721,5029,9947,10710,850212,2979,12081,26933,29485,73517,60055,46118,50023,12601,313792,4185,19691,57644,63753,186154,166572,144344,177918,29951,850212,7203,149470,89117,24971,20967,8292,3083,4977,1706,4006,313792,232593,22965,6189,42769,412,8864,313792,189966,101765,9268,1949,635,10209,313792,316482,72187,388669,838,20452,181730,3082,45045,40295,3292,47848,16561,1343,339196,156779,2400,23265,41311,63244,43602,16066,1418,348085,338509,5482,68310,81606,66536,91450,32627,2761,687281,36429,105458,58593,87388,52564,17585,73600,431617,29194,120109,92738,47465,45708,13288,87756,436258,65623,225567,151331,134853,98272,30873,161356,867875,40157,19162,32741,51635,31269,29006,11560,16469,21417,1687,59609,314712,120059,55990,87450,135115,90422,81521,30352,50077,61512,4122,135485,852105,21935,15128,27658,21309,34284,11076,10539,56589,83778,282296,17515,11632,21787,22474,36755,14942,12587,63114,89229,290035,39450,26760,49445,43783,71039,26018,23126,119703,173007,572331,40295,16605,41311,16739,81606,33344,4698,3821,3865,24372,12728,55624,16896,5492,9690,223,144887,282296,16741,5486,5838,47319,11741,4962,2992,34063,16291,299,144303,290035,21439,9307,9703,71691,24469,60586,19888,39555,25981,522,289190,572331,4164,39384,53409,53046,24227,24782,11335,19422,21790,15476,2478,12783,282296,3302,34994,46333,63438,26368,11235,14543,24462,26790,22999,1609,13962,290035,7466,74378,99742,116484,50595,36017,25878,43884,48580,38475,4087,26745,572331,73594,6414,40343,2125,1331,230062,108633,24882,23206,16909,527499,18039,27780,42415,74967,111020,128483,45090,40093,19530,507417,187025,163147,83195,21815,16108,6034,30093,507417,10405,8782,22673,34299,40072,116231,6931,2247,1111,2668,1992,14949,9612,3666,1832,5542,2476,23128,261904,121346,33415,4977,1057,8918,431617,263038,122369,35889,5289,1154,8519,436258,524942,243715,69304,10266,2211,17437,867875,18526,27269,24403,6683,66539,3895,10001,27474,21859,20126,226775,10896,37223,15059,30859,6947,23628,20389,5510,14481,15052,180044,29422,64492,39462,37542,73486,27523,30390,32984,36340,35178,406819,19816,16336,34777,38390,16470,9923,20961,25057,181730,2641,1320,14232,38671,5669,7795,59286,27165,156779,50640,122033,111036,22158,7925,221158,86080,6554,313792,192503,26021,88071,7197,313792
